,index,Month,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Alert Criteria,Event Type,Demand Loss (MW),Number of Customers Affected,tdelta,fom
139,0,November,2015-11-02 00:00:00,17:37:00,2015-11-04 00:00:00,09:00:00,Arkansas,SERC,Suspected Physical Attack,Sabotage,4,0,39.38333333333333,0.0
140,0,November,2015-11-10 00:00:00,12:00:00,2015-11-10 00:00:00,14:00:00,Indiana,RFC,Suspected Physical Attack,Sabotage,0,0,2.0,0.0
141,0,November,2015-11-13 00:00:00,11:30:00,2015-11-13 00:00:00,11:35:00,New York,NPCC,Suspected Physical Attack,Suspicious Activity ,0,0,0.08333333333333333,0.0
142,0,November,2015-11-21 00:00:00,20:30:00,2015-11-23 00:00:00,01:00:00,Michigan,RFC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,60000,28.5,1710000.0
143,0,November,2015-11-28 00:00:00,06:00:00,2015-11-30 00:00:00,13:00:00,Oklahoma,SPP,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,55609,55.0,3058495.0
144,0,November,2015-11-29 00:00:00,16:48:00,2015-11-29 00:00:00,18:20:00,Puerto Rico,,System-wide voltage reductions of 3 percent or more,System Operations,0,0,1.5333333333333334,0.0
145,0,November,2015-11-30 00:00:00,06:18:00,2015-11-30 00:00:00,21:18:00,Puerto Rico,,System-wide voltage reductions of 3 percent or more,System Operations,100,86559,15.0,1298385.0
146,0,December,2015-12-02 00:00:00,13:03:00,2015-12-03 00:00:00,12:29:00,Kansas,SPP,Suspected Physical Attack,Vandalism,0,0,23.433333333333334,0.0
147,0,December,2015-12-05 00:00:00,21:00:00,2015-12-05 00:00:00,22:30:00,Kansas,SPP,Suspected Physical Attack,Vandalism,0,0,1.5,0.0
148,0,December,2015-12-05 00:00:00,19:22:00,2015-12-06 00:00:00,05:27:00,New York,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Other,110,26238,10.083333333333334,264566.5
149,0,December,2015-12-05 00:00:00,19:22:00,2015-12-06 00:00:00,05:27:00,Pennsylvania,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Other,110,26238,10.083333333333334,264566.5
150,0,December,2015-12-08 00:00:00,14:00:00,2015-12-08 00:00:00,14:01:00,Nevada,WECC,Suspected Physical Attack,Sabotage,0,0,0.016666666666666666,0.0
151,0,December,2015-12-09 00:00:00,18:06:00,2015-12-09 00:00:00,21:52:00,Puerto Rico,,System-wide voltage reductions of 3 percent or more,System Operations,0,0,3.7666666666666666,0.0
152,0,December,2015-12-09 00:00:00,04:00:00,2015-12-09 00:00:00,11:00:00,Washington,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,115,76300,7.0,534100.0
153,0,December,2015-12-10 00:00:00,21:25:00,2015-12-10 00:00:00,22:30:00,Missouri,SERC,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident,System Operations,400,1,1.0833333333333333,1.0833333333333333
154,0,December,2015-12-10 00:00:00,17:55:00,2015-12-10 00:00:00,17:56:00,California,WECC,Suspected Physical Attack,Vandalism,0,0,0.016666666666666666,0.0
155,0,December,2015-12-10 00:00:00,03:53:00,2015-12-10 00:00:00,04:08:00,California,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,Severe Weather,24,9956,0.25,2489.0
156,0,December,2015-12-10 00:00:00,06:01:00,2015-12-10 00:00:00,07:13:00,California,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,Severe Weather,29,9956,1.2,11947.199999999999
157,0,December,2015-12-24 00:00:00,03:00:00,2015-12-26 00:00:00,00:00:00,Michigan,RFC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,168000,45.0,7560000.0
158,0,December,2015-12-26 00:00:00,18:00:00,2015-12-30 00:00:00,06:00:00,Oklahoma,SPP,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,58400,84.0,4905600.0
159,0,December,2015-12-26 00:00:00,18:00:00,2015-12-30 00:00:00,06:00:00,Texas,SPP,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,58400,84.0,4905600.0
160,0,December,2015-12-27 00:00:00,23:38:00,2015-12-28 00:00:00,17:00:00,Oklahoma,SPP,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,54476,17.366666666666667,946066.5333333333
161,0,December,2015-12-29 00:00:00,08:30:00,2015-12-29 00:00:00,08:31:00,Maine,NPCC,Suspected Physical Attack,Sabotage,0,0,0.016666666666666666,0.0
162,0,December,2015-12-31 00:00:00,17:00:00,2015-12-31 00:00:00,21:40:00,Oklahoma,SPP,Public appeal to reduce the use of electricity,Severe Weather,8,1500,4.666666666666667,7000.0
163,0,January,2016-01-04 00:00:00,05:15:00,2016-01-05 00:00:00,08:00:00,Wisconsin,MRO,Suspected Physical Attack,Sabotage,0,0,26.75,0.0
164,0,January,2016-01-10 00:00:00,20:46:00,2016-01-11 00:00:00,05:25:00,Connecticut,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,9976,8.65,86292.40000000001
165,0,January,2016-01-10 00:00:00,20:46:00,2016-01-11 00:00:00,05:25:00,Massachusetts,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,9976,8.65,86292.40000000001
166,0,January,2016-01-10 00:00:00,20:46:00,2016-01-11 00:00:00,05:25:00,Maine,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,9976,8.65,86292.40000000001
167,0,January,2016-01-10 00:00:00,20:46:00,2016-01-11 00:00:00,05:25:00,New Hampshire,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,9976,8.65,86292.40000000001
168,0,January,2016-01-10 00:00:00,20:46:00,2016-01-11 00:00:00,05:25:00,Rhode Island,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,9976,8.65,86292.40000000001
169,0,January,2016-01-10 00:00:00,20:46:00,2016-01-11 00:00:00,05:25:00,Vermont,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,9976,8.65,86292.40000000001
170,0,January,2016-01-11 00:00:00,20:16:00,2016-01-11 00:00:00,23:00:00,Pennsylvania,RFC,Suspected Physical Attack,Vandalism,0,0,2.7333333333333334,0.0
171,0,January,2016-01-14 00:00:00,08:27:00,2016-01-14 00:00:00,12:00:00,Delaware,RFC,Suspected Physical Attack,Vandalism,0,0,3.55,0.0
172,0,January,2016-01-17 00:00:00,12:00:00,2016-01-17 00:00:00,13:00:00,Utah,WECC,Suspected Physical Attack,Sabotage,0,0,1.0,0.0
173,0,January,2016-01-22 00:00:00,15:52:00,2016-01-24 00:00:00,12:30:00,North Carolina,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,75000,44.63333333333333,3347500.0
174,0,January,2016-01-22 00:00:00,15:52:00,2016-01-24 00:00:00,12:30:00,South Carolina,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,75000,44.63333333333333,3347500.0
175,0,January,2016-01-23 00:00:00,07:49:00,2016-01-23 00:00:00,09:05:00,New Jersey,RFC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,50900,1.2666666666666666,64473.33333333333
176,0,February,2016-02-05 00:00:00,11:21:00,2016-02-06 00:00:00,15:48:00,Connecticut,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,38352,28.45,1091114.4
177,0,February,2016-02-05 00:00:00,11:21:00,2016-02-06 00:00:00,15:48:00,Massachusetts,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,38352,28.45,1091114.4
178,0,February,2016-02-05 00:00:00,11:21:00,2016-02-06 00:00:00,15:48:00,Rhode Island,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,38352,28.45,1091114.4
179,0,February,2016-02-07 00:00:00,13:21:00,2016-02-07 00:00:00,13:42:00,Utah,WECC,Suspected Physical Attack,Vandalism,0,0,0.35,0.0
180,0,February,2016-02-13 00:00:00,12:44:00,2016-02-13 00:00:00,16:27:00,California,SERC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Islanding,7,4300,3.716666666666667,15981.666666666668
181,0,February,2016-02-16 00:00:00,08:35:00,2016-02-16 00:00:00,17:28:00,Tennessee,RFC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,17546,8.883333333333333,155866.96666666665
182,0,February,2016-02-16 00:00:00,08:35:00,2016-02-16 00:00:00,17:28:00,Virginia,RFC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,17546,8.883333333333333,155866.96666666665
183,0,February,2016-02-16 00:00:00,08:35:00,2016-02-16 00:00:00,17:28:00,West Virginia,RFC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,17546,8.883333333333333,155866.96666666665
184,0,February,2016-02-19 00:00:00,22:00:00,2016-02-20 00:00:00,23:13:00,Michigan,RFC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,145314,25.216666666666665,3664334.6999999997
185,0,February,2016-02-21 00:00:00,15:54:00,2016-02-21 00:00:00,17:07:00,Oregon,WECC,Suspected Physical Attack,Sabotage,0,0,1.2166666666666666,0.0
186,0,February,2016-02-24 00:00:00,14:45:00,2016-02-25 00:00:00,05:00:00,North Carolina,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,400,142305,14.25,2027846.25
187,0,February,2016-02-24 00:00:00,14:45:00,2016-02-25 00:00:00,05:00:00,South Carolina,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,400,142305,14.25,2027846.25
188,0,February,2016-02-24 00:00:00,09:10:00,2016-02-24 00:00:00,10:15:00,Delaware,RFC,Suspected Physical Attack,Vandalism,0,0,1.0833333333333333,0.0
189,0,February,2016-02-25 00:00:00,01:44:00,2016-02-25 00:00:00,14:45:00,Connecticut,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,22838,13.016666666666667,297274.63333333336
190,0,February,2016-02-25 00:00:00,01:44:00,2016-02-25 00:00:00,14:45:00,Massachusetts,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,22838,13.016666666666667,297274.63333333336
191,0,February,2016-02-25 00:00:00,01:44:00,2016-02-25 00:00:00,14:45:00,Maine,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,22838,13.016666666666667,297274.63333333336
192,0,February,2016-02-25 00:00:00,01:44:00,2016-02-25 00:00:00,14:45:00,Rhode Island,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,22838,13.016666666666667,297274.63333333336
193,0,February,2016-02-25 00:00:00,01:44:00,2016-02-25 00:00:00,14:45:00,Vermont,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,22838,13.016666666666667,297274.63333333336
194,0,February,2016-02-26 00:00:00,16:35:00,2016-02-26 00:00:00,20:22:00,Arizona,WECC,Suspected Physical Attack,Sabotage - Operator Action(s),2,2713,3.783333333333333,10264.183333333332
195,0,March,2016-03-03 00:00:00,11:00:00,2016-04-06 00:00:00,19:47:00,California,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability,Fuel Supply Deficiency,0,0,824.7833333333333,0.0
196,0,March,2016-03-08 00:00:00,00:00:00,2016-03-08 00:00:00,00:00:00,Idaho,WECC,Suspected Physical Attack,Sabotage,0,0,0.0,0.0
197,0,March,2016-03-10 00:00:00,04:00:00,2016-03-11 00:00:00,11:59:00,Washington,WECC,Suspected Physical Attack,Sabotage,0,0,31.983333333333334,0.0
198,0,March,2016-03-23 00:00:00,05:00:00,2016-03-25 00:00:00,23:59:00,Colorado,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,0,66.98333333333333,0.0
199,0,March,2016-03-27 00:00:00,12:00:00,2016-03-27 00:00:00,13:00:00,Nevada,WECC,Suspected Physical Attack,Sabotage,0,110000,1.0,110000.0
200,0,March,2016-03-30 00:00:00,21:12:00,2016-03-31 00:00:00,15:00:00,Massachusetts,NPCC,Suspected Physical Attack,Sabotage,200,50500,17.8,898900.0
201,0,April,2016-04-01 00:00:00,16:37:00,2016-04-01 00:00:00,18:00:00,Florida,FRCC,Suspected Physical Attack,Sabotage,0,0,1.3833333333333333,0.0
202,0,April,2016-04-02 00:00:00,11:08:00,2016-04-02 00:00:00,11:33:00,California,WECC,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident,System Operations,360,0,0.4166666666666667,0.0
203,0,April,2016-04-12 00:00:00,11:30:00,2016-04-12 00:00:00,16:43:00,Washington,WECC,Suspected Cyber Attack,Cyber Attack,0,0,5.216666666666667,0.0
204,0,April,2016-04-14 00:00:00,16:49:00,2016-04-15 00:00:00,20:42:00,Maryland,RFC,Suspected Physical Attack,Sabotage,0,0,27.883333333333333,0.0
205,0,April,2016-04-15 00:00:00,10:00:00,2016-04-15 00:00:00,11:00:00,Utah,WECC,Suspected Physical Attack,Vandalism,0,0,1.0,0.0
206,0,April,2016-04-18 00:00:00,05:05:00,2016-04-20 00:00:00,07:55:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,415103,50.833333333333336,21101069.166666668
207,0,April,2016-04-27 00:00:00,05:50:00,2016-04-28 00:00:00,01:35:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,0,214864,19.75,4243564.0
208,0,April,2016-04-27 00:00:00,18:00:00,2016-04-27 00:00:00,18:05:00,Texas,TRE,Suspected Physical Attack,Sabotage,0,0,0.08333333333333333,0.0
209,0,May,2016-05-07 00:00:00,07:49:00,2016-05-07 00:00:00,09:02:00,New York,NPCC,Suspected Physical Attack,Sabotage,0,0,1.2166666666666666,0.0
210,0,May,2016-05-10 00:00:00,20:45:00,2016-05-13 00:00:00,03:00:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more",Distribution Interruption,0,85000,54.25,4611250.0
211,0,May,2016-05-14 00:00:00,21:25:00,2016-05-15 00:00:00,17:24:00,Missouri,SERC,Suspected Physical Attack,Sabotage,0,0,19.983333333333334,0.0
212,0,May,2016-05-19 00:00:00,21:36:00,2016-05-20 00:00:00,01:00:00,Utah,WECC,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident,System Operations,461,85179,3.4,289608.6
213,0,May,2016-05-20 00:00:00,00:00:00,2016-05-22 00:00:00,05:00:00,Louisiana,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Distribution Interruption ,0,85000,53.0,4505000.0
214,0,May,2016-05-26 00:00:00,21:29:00,2016-05-27 00:00:00,00:40:00,New York,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Transmission Interruption,82,56645,3.183333333333333,180319.91666666666
215,0,May,2016-05-31 00:00:00,07:30:00,2016-06-13 00:00:00,07:27:00,New York,NPCC,Fuel supply emergencies that could impact electric power system adequacy or reliability,Fuel Supply Deficiency,150,0,311.95,0.0
216,0,June,2016-06-07 00:00:00,12:00:00,2016-06-07 00:00:00,12:15:00,Utah,WECC,Suspected Physical Attack,Sabotage ,0,0,0.25,0.0
217,0,June,2016-06-14 00:00:00,07:59:00,2016-06-14 00:00:00,08:00:00,New Jersey,RFC,Suspected Physical Attack,Vandalism,0,0,0.016666666666666666,0.0
218,0,June,2016-06-17 00:00:00,15:40:00,2016-06-18 00:00:00,08:34:00,Alabama,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,304,22815,16.9,385573.49999999994
219,0,June,2016-06-17 00:00:00,15:40:00,2016-06-18 00:00:00,08:34:00,Florida,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,304,22815,16.9,385573.49999999994
220,0,June,2016-06-17 00:00:00,15:40:00,2016-06-18 00:00:00,08:34:00,Georgia,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,304,22815,16.9,385573.49999999994
221,0,June,2016-06-17 00:00:00,15:40:00,2016-06-18 00:00:00,08:34:00,Mississippi,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather,304,22815,16.9,385573.49999999994
222,0,June,2016-06-17 00:00:00,04:30:00,2016-06-17 00:00:00,04:31:00,Delaware,RFC,Suspected Physical Attack,Vandalism,0,0,0.016666666666666666,0.0
223,0,July,2016-07-02 00:00:00,04:00:00,2016-07-04 00:00:00,00:40:00,Oregon,WECC,Suspected Physical Attack,Actual Physical Event,0,0,44.666666666666664,0.0
224,0,July,2016-07-05 00:00:00,02:45:00,2016-07-06 00:00:00,03:00:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,52000,24.25,1261000.0
225,0,July,2016-07-05 00:00:00,17:30:00,2016-07-06 00:00:00,16:00:00,Minnesota,MRO,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,125000,22.5,2812500.0
226,0,July,2016-07-05 00:00:00,17:30:00,2016-07-06 00:00:00,16:00:00,Wisconsin,MRO,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,125000,22.5,2812500.0
227,0,July,2016-07-07 00:00:00,04:20:00,2016-07-07 00:00:00,08:00:00,Kansas,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,29250,3.6666666666666665,107250.0
228,0,July,2016-07-07 00:00:00,04:20:00,2016-07-07 00:00:00,08:00:00,Missouri,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,29250,3.6666666666666665,107250.0
229,0,July,2016-07-07 00:00:00,05:53:00,2016-07-07 00:00:00,08:40:00,North Carolina,SERC,Actual Physical Attack ,Vandalism,0,0,2.783333333333333,0.0
230,0,July,2016-07-08 00:00:00,20:50:00,2016-07-09 00:00:00,19:25:00,North Carolina,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,600,203345,22.583333333333332,4592207.916666666
231,0,July,2016-07-08 00:00:00,19:00:00,2016-07-09 00:00:00,00:00:00,Michigan,RFC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,160895,5.0,804475.0
232,0,July,2016-07-09 00:00:00,17:45:00,2016-07-11 00:00:00,14:00:00,Texas,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,0,62000,44.25,2743500.0
233,0,July,2016-07-12 00:00:00,14:10:00,2016-07-12 00:00:00,20:33:00,Puerto Rico,PR,Voltage Reduction,System Operations,450,218000,6.383333333333334,1391566.6666666667
234,0,July,2016-07-13 00:00:00,13:00:00,2016-07-13 00:00:00,13:01:00,Washington,WECC,Suspected Physical Attack,Vandalism,0,0,0.016666666666666666,0.0
